# #CRIM ZN INDUS CHAS NOX RM AGE DIS RAD TAX PTRATIO B LSTAT CLASS
8.264300246158688967e-01	0.000000000000000000e+00	6.429629629629630694e-01	0.000000000000000000e+00	6.049382716049384046e-01	4.590917800344894162e-01	1.000000000000000000e+00	6.120407420880321497e-02	1.000000000000000000e+00	9.141221374045801484e-01	8.085106382978722861e-01	3.512571709722088487e-02	5.212472406181015705e-01	8.444444444444446085e-02
1.578338035451347099e-01	0.000000000000000000e+00	6.429629629629630694e-01	0.000000000000000000e+00	4.362139917695472824e-01	5.932170913968194403e-01	1.000000000000000000e+00	3.610403783193889132e-02	1.000000000000000000e+00	9.141221374045801484e-01	8.085106382978722861e-01	8.229816027471606454e-02	5.378035320088299098e-01	2.711111111111110805e-01
7.057673069789921483e-02	0.000000000000000000e+00	6.429629629629630694e-01	0.000000000000000000e+00	7.304526748971192918e-01	5.326690936961104850e-01	9.617021276595745238e-01	8.566751546016736218e-02	1.000000000000000000e+00	9.141221374045801484e-01	8.085106382978722861e-01	7.999279732588041592e-01	4.431567328918321613e-01	2.200000000000000011e-01
2.740903930670922639e-01	0.000000000000000000e+00	6.429629629629630694e-01	0.000000000000000000e+00	6.481481481481480289e-01	2.090438781375743016e-01	1.000000000000000000e+00	3.064750818479449260e-02	1.000000000000000000e+00	9.141221374045801484e-01	8.085106382978722861e-01	1.000000000000000000e+00	7.326158940397350383e-01	1.222222222222222182e-01
2.051322400440613175e-02	0.000000000000000000e+00	6.977777777777777191e-01	1.000000000000000000e+00	4.526748971193415017e-01	8.126077792680590495e-01	9.808510638297872619e-01	8.284830847580940127e-02	1.739130434782608647e-01	4.122137404580152875e-01	2.234042553191488978e-01	9.815139818107115888e-01	5.242825607064015812e-03	1.000000000000000000e+00
5.282857688805962099e-04	7.368421052631578538e-01	5.555555555555556635e-02	0.000000000000000000e+00	3.086419753086422704e-02	6.667944050584404536e-01	4.255319148936170109e-02	6.091305929428884047e-01	1.739130434782608647e-01	3.263358778625954359e-01	2.340425531914894774e-01	9.357846096099903255e-01	8.305739514348786656e-02	5.333333333333333259e-01
6.536131374554610129e-02	0.000000000000000000e+00	6.429629629629630694e-01	0.000000000000000000e+00	3.024691358024692023e-01	5.136999425177237732e-01	6.244680851063829641e-01	2.086213168424882192e-01	1.000000000000000000e+00	9.141221374045801484e-01	8.085106382978722861e-01	1.000000000000000000e+00	2.486203090507726199e-01	4.000000000000000222e-01
3.484438050063506801e-04	8.421052631578946901e-01	2.888888888888889103e-02	0.000000000000000000e+00	3.909465020576135402e-02	7.139298716229163233e-01	2.989361702127659726e-01	5.619316114950891894e-01	4.347826086956521618e-02	2.709923664122137477e-01	0.000000000000000000e+00	1.000000000000000000e+00	6.484547461368653232e-02	6.288888888888888307e-01
6.519271190441399506e-04	0.000000000000000000e+00	1.225925925925925725e-01	0.000000000000000000e+00	2.572016460905349744e-01	5.719486491665071171e-01	2.882978723404255317e-01	1.820662058930520577e-01	1.739130434782608647e-01	2.080152671755725324e-01	4.255319148936171914e-01	9.849377881703685889e-01	9.933774834437085477e-02	5.422222222222221610e-01
7.980487146919645587e-04	0.000000000000000000e+00	1.933333333333333293e-01	0.000000000000000000e+00	2.345679012345678882e-01	4.385897681548189264e-01	3.776595744680851241e-01	2.550018188432157662e-01	1.739130434782608647e-01	1.755725190839694527e-01	7.021276595744679883e-01	1.000000000000000000e+00	1.942604856512140932e-01	3.555555555555555691e-01
1.787179516000314810e-03	0.000000000000000000e+00	2.459259259259259089e-01	0.000000000000000000e+00	2.222222222222222099e-01	5.489557386472505573e-01	4.925531914893616636e-01	3.101127682793743956e-01	1.739130434782608647e-01	1.908396946564885621e-01	7.446808510638299738e-01	1.000000000000000000e+00	1.509381898454746351e-01	4.177777777777778034e-01
2.590848292063349656e-02	0.000000000000000000e+00	6.977777777777777191e-01	0.000000000000000000e+00	4.526748971193415017e-01	4.443379957846331219e-01	9.712765957446808374e-01	1.144961804292470020e-01	1.739130434782608647e-01	4.122137404580152875e-01	2.234042553191488978e-01	8.763143612191793830e-01	2.842163355408388048e-01	3.133333333333333526e-01
1.371294974541122178e-03	0.000000000000000000e+00	2.896296296296296258e-01	0.000000000000000000e+00	2.777777777777777901e-01	4.916650699367695054e-01	8.425531914893616969e-01	9.021462349945436054e-02	1.739130434782608647e-01	3.759541984732824305e-01	8.829787234042552058e-01	9.766445683214218798e-01	3.410596026490065880e-01	3.422222222222222054e-01
7.980487146919645587e-04	4.210526315789473450e-01	2.099999999999999922e-01	0.000000000000000000e+00	1.275720164609053520e-01	5.596857635562368927e-01	2.776595744680851463e-01	2.737359039650782422e-01	1.304347826086956486e-01	1.278625954198473191e-01	5.319148936170214892e-01	1.000000000000000000e+00	1.506622516556291591e-01	5.355555555555555625e-01
1.820899884226735840e-03	0.000000000000000000e+00	2.285185185185185097e-01	0.000000000000000000e+00	1.296296296296296224e-01	4.063996934278598649e-01	2.957446808510638125e-01	3.610403783193888994e-01	8.695652173913043237e-02	8.778625954198472636e-02	5.638297872340424233e-01	1.000000000000000000e+00	2.339955849889624739e-01	3.177777777777777701e-01
1.518877786145424735e-01	0.000000000000000000e+00	6.429629629629630694e-01	0.000000000000000000e+00	5.061728395061728669e-01	5.786549147346236460e-02	1.000000000000000000e+00	3.464896325936704657e-02	1.000000000000000000e+00	9.141221374045801484e-01	8.085106382978722861e-01	3.267072112970392794e-01	3.200883002207505212e-01	4.022222222222222587e-01
9.475423471624309230e-03	0.000000000000000000e+00	2.740740740740740811e-01	0.000000000000000000e+00	3.148148148148148806e-01	4.606246407357731942e-01	8.851063829787234605e-01	2.620953073845034842e-01	1.304347826086956486e-01	2.290076335877862523e-01	8.936170212765957022e-01	9.889195481590066228e-01	3.338852097130242669e-01	3.244444444444444797e-01
2.405386266818033969e-02	0.000000000000000000e+00	6.977777777777777191e-01	0.000000000000000000e+00	1.000000000000000000e+00	4.115730982946924632e-01	9.840425531914893664e-01	4.483448526736996675e-02	1.739130434782608647e-01	4.122137404580152875e-01	2.234042553191488978e-01	6.577487078301182954e-01	3.879690949227372343e-01	3.199999999999999512e-01
1.258893747119718600e-03	0.000000000000000000e+00	7.962962962962964741e-02	0.000000000000000000e+00	1.234567901234567833e-01	8.637670051734051002e-01	7.446808510638297518e-01	2.150782102582757815e-01	4.347826086956521618e-02	1.698473282442748145e-01	5.744680851063830307e-01	1.000000000000000000e+00	6.843267108167770674e-02	7.488888888888889372e-01
2.394146144075893351e-03	0.000000000000000000e+00	3.433333333333333237e-01	0.000000000000000000e+00	3.333333333333334259e-01	4.849588043686530181e-01	9.510638297872341385e-01	1.289559839941797348e-01	2.173913043478260809e-01	4.675572519083969203e-01	5.531914893617022599e-01	1.000000000000000000e+00	4.238410596026489507e-01	3.044444444444444065e-01
1.149190149156428808e-01	0.000000000000000000e+00	6.429629629629630694e-01	0.000000000000000000e+00	4.711934156378600469e-01	5.027783100210768685e-01	9.648936170212766283e-01	9.457984721716988785e-02	1.000000000000000000e+00	9.141221374045801484e-01	8.085106382978722861e-01	9.563807069779709513e-01	4.497792494481236414e-01	2.133333333333333193e-01
7.634291366461722073e-02	0.000000000000000000e+00	6.429629629629630694e-01	0.000000000000000000e+00	6.748971193415637115e-01	4.828511209043879759e-01	8.340425531914894552e-01	1.443252091669698367e-01	1.000000000000000000e+00	9.141221374045801484e-01	8.085106382978722861e-01	1.000000000000000000e+00	3.578918322295805421e-01	3.333333333333333148e-01
2.113143075522384839e-03	2.315789473684210509e-01	1.896296296296296202e-01	0.000000000000000000e+00	9.465020576131684404e-02	5.106342211151562172e-01	7.787234042553191626e-01	6.297744634412514309e-01	2.608695652173912971e-01	2.729007633587786086e-01	6.914893617021278249e-01	9.473520027999127180e-01	2.323399558498896178e-01	3.444444444444444420e-01
1.090291905987613450e-03	3.157894736842105088e-01	1.551851851851851760e-01	0.000000000000000000e+00	8.847736625514400488e-02	4.855336271316344487e-01	6.287234042553191404e-01	4.734448890505639218e-01	2.173913043478260809e-01	2.156488549618320594e-01	4.255319148936171914e-01	9.942201076343273325e-01	2.944260485651213899e-01	3.355555555555556069e-01
9.329301875976486790e-04	0.000000000000000000e+00	1.225925925925925725e-01	0.000000000000000000e+00	2.572016460905349744e-01	5.470396627706458625e-01	8.308510638297871287e-01	1.378683157511822743e-01	1.739130434782608647e-01	2.080152671755725324e-01	4.255319148936171914e-01	9.964544583031107461e-01	2.017108167770418903e-01	4.133333333333333859e-01
4.735463711263727254e-02	0.000000000000000000e+00	6.429629629629630694e-01	1.000000000000000000e+00	7.921810699588477389e-01	4.295842115347768275e-01	8.829787234042553168e-01	7.048017460894873132e-02	1.000000000000000000e+00	9.141221374045801484e-01	8.085106382978722861e-01	8.887668717568943944e-01	3.562362030905076860e-01	2.622222222222222454e-01
2.814189530949677831e-01	0.000000000000000000e+00	6.429629629629630694e-01	0.000000000000000000e+00	6.337448559670780801e-01	4.648400076643036116e-01	1.000000000000000000e+00	4.174245180065479233e-02	1.000000000000000000e+00	9.141221374045801484e-01	8.085106382978722861e-01	1.000000000000000000e+00	6.909492273730684087e-01	1.333333333333332552e-02
9.282093360459495179e-02	0.000000000000000000e+00	6.429629629629630694e-01	1.000000000000000000e+00	5.823045267489712629e-01	4.433799578463307745e-01	8.893617021276595258e-01	0.000000000000000000e+00	1.000000000000000000e+00	9.141221374045801484e-01	8.085106382978722861e-01	8.756803230044281072e-01	1.972958057395143572e-01	1.000000000000000000e+00
9.534996122157654574e-02	0.000000000000000000e+00	6.429629629629630694e-01	0.000000000000000000e+00	4.094650205761315997e-01	5.340103468097336936e-01	8.521276595744680105e-01	8.393961440523828310e-02	1.000000000000000000e+00	9.141221374045801484e-01	8.085106382978722861e-01	2.050479586505637997e-01	4.390176600441501042e-01	2.111111111111111105e-01
7.175694358582394849e-02	0.000000000000000000e+00	6.429629629629630694e-01	0.000000000000000000e+00	4.094650205761315997e-01	4.983713355048860483e-01	9.723404255319149092e-01	9.785376500545654721e-02	1.000000000000000000e+00	9.141221374045801484e-01	8.085106382978722861e-01	7.612516421589761162e-01	6.172737306843266714e-01	1.844444444444444664e-01
8.317690829183855888e-04	0.000000000000000000e+00	4.881481481481481643e-01	0.000000000000000000e+00	1.069958847736625362e-01	4.916650699367695054e-01	1.319148936170212727e-01	3.976900691160422663e-01	1.304347826086956486e-01	1.946564885496183117e-01	3.617021276595744905e-01	1.000000000000000000e+00	1.890176600441500765e-01	4.199999999999999845e-01
2.011981970843121532e-03	0.000000000000000000e+00	2.285185185185185097e-01	0.000000000000000000e+00	1.296296296296296224e-01	4.263268825445487575e-01	2.904255319148935643e-01	3.610403783193888994e-01	8.695652173913043237e-02	8.778625954198472636e-02	5.638297872340424233e-01	1.000000000000000000e+00	3.427152317880794441e-01	3.333333333333333148e-01
4.046444187170523607e-04	0.000000000000000000e+00	9.259259259259258745e-02	0.000000000000000000e+00	1.543209876543210068e-01	4.949223989269975754e-01	2.787234042553191626e-01	4.314296107675518743e-01	1.304347826086956486e-01	4.637404580152671985e-01	4.574468085106381809e-01	9.281507895043848988e-01	2.030905077262692981e-01	3.288888888888888973e-01
9.044926770600333898e-02	0.000000000000000000e+00	6.429629629629630694e-01	0.000000000000000000e+00	4.094650205761315997e-01	3.575397585744395368e-01	9.510638297872341385e-01	1.182248090214623876e-01	1.000000000000000000e+00	9.141221374045801484e-01	8.085106382978722861e-01	8.875977052888930352e-01	4.528145695364237944e-01	1.955555555555555658e-01
1.798419638742455027e-04	0.000000000000000000e+00	4.259259259259259162e-02	0.000000000000000000e+00	2.736625514403292492e-01	5.707990036405442558e-01	5.712765957446809262e-01	4.671698799563478444e-01	0.000000000000000000e+00	4.484732824427480891e-01	3.510638297872341052e-01	9.824016353113634858e-01	1.909492273730684087e-01	2.555555555555555358e-01
2.023222093585262346e-04	0.000000000000000000e+00	2.344444444444444553e-01	0.000000000000000000e+00	1.728395061728394411e-01	5.479977007089481544e-01	7.755319148936170581e-01	3.489450709348854152e-01	4.347826086956521618e-02	1.049618320610686967e-01	5.531914893617022599e-01	1.000000000000000000e+00	2.044701986754966783e-01	3.688888888888889328e-01
1.483696201962525106e-03	0.000000000000000000e+00	4.881481481481481643e-01	0.000000000000000000e+00	1.069958847736625362e-01	4.270933128951907021e-01	5.531914893617021489e-01	4.719898144779920979e-01	1.304347826086956486e-01	1.946564885496183117e-01	3.617021276595744905e-01	1.000000000000000000e+00	3.893487858719646422e-01	3.400000000000000244e-01
1.579237245270718321e-02	0.000000000000000000e+00	6.977777777777777191e-01	1.000000000000000000e+00	1.000000000000000000e+00	4.920482851120904222e-01	9.574468085106383475e-01	5.629319752637325369e-02	1.739130434782608647e-01	4.122137404580152875e-01	2.234042553191488978e-01	8.075617933644095858e-01	3.694812362030904795e-01	2.666666666666666630e-01
3.114638011847089410e-02	0.000000000000000000e+00	6.977777777777777191e-01	0.000000000000000000e+00	1.000000000000000000e+00	2.571373826403525187e-01	9.765957446808510856e-01	1.964350672971991799e-02	1.739130434782608647e-01	4.122137404580152875e-01	2.234042553191488978e-01	1.000000000000000000e+00	7.604856512141279223e-01	1.511111111111111405e-01
1.573617183899648142e-03	0.000000000000000000e+00	2.896296296296296258e-01	0.000000000000000000e+00	2.777777777777777901e-01	6.066296225330524150e-01	7.861702127659575545e-01	1.498726809749000022e-01	1.739130434782608647e-01	3.759541984732824305e-01	8.829787234042552058e-01	9.945777051874469254e-01	2.121964679911699514e-01	5.000000000000000000e-01
3.963267278878685601e-02	0.000000000000000000e+00	6.977777777777777191e-01	1.000000000000000000e+00	1.000000000000000000e+00	4.964552596282813535e-01	8.148936170212764951e-01	5.592942888323029077e-02	1.739130434782608647e-01	4.122137404580152875e-01	2.234042553191488978e-01	2.166128156876271638e-01	3.667218543046357193e-01	2.355555555555555458e-01
1.910820866163858442e-03	0.000000000000000000e+00	3.314814814814814325e-01	0.000000000000000000e+00	4.115226337448558702e-01	4.041004023759341424e-01	2.425531914893617191e-01	1.517824663514005246e-01	2.173913043478260809e-01	3.893129770992366234e-01	7.021276595744679883e-01	9.908470243318504567e-01	4.379139072847682002e-01	4.022222222222222587e-01
5.934784807850102158e-03	0.000000000000000000e+00	2.022222222222222199e-01	0.000000000000000000e+00	2.448559670781892961e-01	4.636903621383406948e-01	6.606382978723404076e-01	2.310840305565660391e-01	3.043478260869565410e-01	2.290076335877862523e-01	5.106382978723402744e-01	9.529594367711731184e-01	2.737306843267108269e-01	4.288888888888889306e-01
4.046444187170523607e-03	2.315789473684210509e-01	1.896296296296296202e-01	0.000000000000000000e+00	9.465020576131684404e-02	9.001724468288946346e-01	2.553191489361702343e-02	7.072571844307021793e-01	2.608695652173912971e-01	2.729007633587786086e-01	6.914893617021278249e-01	1.000000000000000000e+00	4.994481236203090341e-02	8.399999999999999689e-01
1.086919869164971325e-02	0.000000000000000000e+00	7.833333333333334370e-01	0.000000000000000000e+00	4.917695473251028626e-01	4.207702625023950760e-01	9.829787234042554056e-01	1.105856675154602009e-01	1.304347826086956486e-01	4.770992366412213914e-01	9.148936170212764729e-01	6.598055277987714407e-01	4.299116997792493677e-01	2.355555555555555458e-01
9.554104330819293295e-04	1.315789473684210453e-01	2.640740740740740722e-01	0.000000000000000000e+00	2.860082304526749275e-01	4.460624640735774138e-01	3.510638297872340496e-01	3.929610767551837136e-01	1.739130434782608647e-01	2.366412213740458070e-01	2.765957446808510189e-01	9.837736940080852310e-01	3.857615894039734816e-01	3.711111111111111138e-01
4.608450324277541497e-04	3.684210526315789269e-01	1.970370370370370106e-01	0.000000000000000000e+00	1.090534979423868206e-01	4.109982755317111991e-01	2.382978723404255150e-01	5.011822480902147214e-01	0.000000000000000000e+00	2.232824427480916141e-01	4.574468085106381809e-01	9.927009520717832158e-01	2.952538631346577902e-01	2.688888888888888995e-01
5.957265053334382700e-04	0.000000000000000000e+00	1.351851851851851583e-01	0.000000000000000000e+00	1.172839506172839441e-01	4.477869323625215392e-01	4.925531914893616636e-01	6.260458348490360869e-01	8.695652173913043237e-02	3.148854961832061039e-01	6.595744680851064468e-01	9.181101603355836804e-01	3.018763796909492148e-01	2.711111111111110805e-01
5.746737554374093948e-01	0.000000000000000000e+00	6.429629629629630694e-01	0.000000000000000000e+00	4.362139917695472824e-01	4.207702625023950760e-01	1.000000000000000000e+00	2.573663150236451050e-02	1.000000000000000000e+00	9.141221374045801484e-01	8.085106382978722861e-01	0.000000000000000000e+00	2.312362030905076860e-01	2.222222222222222099e-01
1.854620252453156653e-03	0.000000000000000000e+00	3.648148148148148140e-01	1.000000000000000000e+00	2.139917695473250725e-01	4.596666027974708468e-01	9.159574468085105448e-01	2.498181156784285428e-01	1.304347826086956486e-01	1.717557251908397031e-01	6.382978723404256760e-01	9.907481143703492643e-01	4.288079470198675192e-01	3.711111111111111138e-01
7.081277327548417396e-04	6.315789473684210176e-01	3.518518518518518046e-02	0.000000000000000000e+00	5.349794238683121261e-02	4.451044261352750664e-01	1.329787234042553168e-01	8.712259003273919999e-01	1.304347826086956486e-01	4.274809160305343414e-01	6.063829787234042978e-01	9.884097814343464350e-01	1.672185430463576095e-01	3.022222222222222809e-01
5.237897197837400147e-03	0.000000000000000000e+00	3.392592592592592604e-01	0.000000000000000000e+00	3.271604938271605589e-01	4.889825637095230326e-01	5.617021276595743906e-01	2.611858857766460873e-01	1.304347826086956486e-01	2.232824427480916141e-01	6.170212765957445722e-01	9.983033137373255039e-01	3.035320088300220709e-01	3.555555555555555691e-01
1.022851169534771390e-03	3.578947368421052655e-01	1.981481481481481288e-01	0.000000000000000000e+00	9.876543209876541274e-02	6.554895573864726321e-01	1.244680851063829780e-01	3.966897053473991130e-01	2.608695652173912971e-01	2.709923664122137477e-01	3.723404255319150424e-01	9.835961633079548516e-01	8.636865342163356496e-02	6.244444444444444686e-01
4.866973147346769467e-03	0.000000000000000000e+00	2.022222222222222199e-01	0.000000000000000000e+00	2.448559670781892961e-01	5.730982946924698673e-01	1.638297872340425398e-01	2.041651509639869355e-01	3.043478260869565410e-01	2.290076335877862523e-01	5.106382978723402744e-01	9.580063809605930958e-01	5.601545253863134122e-02	5.888888888888889062e-01
1.468634437488057221e-01	0.000000000000000000e+00	6.429629629629630694e-01	0.000000000000000000e+00	4.012345679012344624e-01	4.123395286453344077e-01	5.393617021276596590e-01	1.540560203710440168e-01	1.000000000000000000e+00	9.141221374045801484e-01	8.085106382978722861e-01	1.000000000000000000e+00	3.595474613686533982e-01	3.355555555555556069e-01
1.315094360830420389e-03	4.736842105263157632e-01	1.000000000000000056e-01	0.000000000000000000e+00	1.069958847736625362e-01	5.738647250431118119e-01	2.457446808510638514e-01	3.125682066205893728e-01	1.739130434782608647e-01	4.026717557251908164e-01	2.765957446808510189e-01	9.643467631081059643e-01	7.809050772626929815e-02	5.511111111111111072e-01
6.105634673530634798e-02	0.000000000000000000e+00	6.429629629629630694e-01	0.000000000000000000e+00	6.748971193415637115e-01	5.928338762214985236e-01	9.808510638297872619e-01	1.114041469625318553e-01	1.000000000000000000e+00	9.141221374045801484e-01	8.085106382978722861e-01	8.944732156896559871e-01	4.415011037527593607e-01	2.266666666666666552e-01
2.427866512302314164e-03	1.315789473684210453e-01	2.640740740740740722e-01	0.000000000000000000e+00	2.860082304526749275e-01	5.395669668518873197e-01	9.393617021276595702e-01	4.744452528192070750e-01	1.739130434782608647e-01	2.366412213740458070e-01	2.765957446808510189e-01	9.888967227832754503e-01	5.165562913907284504e-01	2.222222222222222099e-01
1.621837310463430382e-01	0.000000000000000000e+00	6.429629629629630694e-01	0.000000000000000000e+00	4.362139917695472824e-01	6.305805709906113776e-01	1.000000000000000000e+00	3.046562386322301114e-02	1.000000000000000000e+00	9.141221374045801484e-01	8.085106382978722861e-01	4.482878432048856832e-01	4.980684326710816956e-01	5.000000000000000000e-01
1.427495588251823750e-03	0.000000000000000000e+00	3.648148148148148140e-01	0.000000000000000000e+00	2.139917695473250725e-01	4.464456792488983305e-01	1.734042553191489366e-01	2.560021826118588639e-01	1.304347826086956486e-01	1.717557251908397031e-01	6.382978723404256760e-01	1.000000000000000000e+00	2.522075055187637527e-01	3.911111111111111316e-01
1.045331415019051932e-03	0.000000000000000000e+00	4.477777777777777746e-01	0.000000000000000000e+00	1.069958847736625362e-01	5.207894232611611773e-01	7.287234042553191182e-01	2.657329938159330718e-01	1.739130434782608647e-01	4.026717557251908164e-01	6.489361702127659504e-01	9.410598075567210286e-01	2.825607064017660042e-01	3.333333333333333148e-01
9.666505558240697090e-04	0.000000000000000000e+00	4.477777777777777746e-01	0.000000000000000000e+00	1.069958847736625362e-01	5.221306763747843860e-01	4.148936170212765839e-01	3.067479083303019660e-01	1.739130434782608647e-01	4.026717557251908164e-01	6.489361702127659504e-01	9.653333265702589427e-01	1.989514348785871578e-01	3.644444444444444042e-01
3.034833140377892705e-04	8.421052631578946901e-01	9.740740740740740089e-02	0.000000000000000000e+00	2.674897119341566182e-02	5.228971067254264415e-01	1.255319148936170359e-01	4.984539832666424752e-01	1.304347826086956486e-01	2.862595419847328015e-01	3.723404255319150424e-01	1.000000000000000000e+00	8.112582781456953440e-02	4.111111111111110938e-01
2.360425775849472104e-04	5.789473684210526550e-01	1.125925925925925913e-01	0.000000000000000000e+00	2.037037037037036646e-01	6.347959379191415730e-01	2.351063829787234105e-01	4.851764277919243806e-01	1.739130434782608647e-01	3.492366412213740445e-01	5.319148936170214892e-01	9.773546911219431754e-01	7.947019867549669214e-02	5.822222222222221966e-01
6.405745950745782291e-02	0.000000000000000000e+00	6.429629629629630694e-01	0.000000000000000000e+00	3.024691358024692023e-01	6.110365970492431797e-01	7.329787234042554056e-01	2.002546380502001067e-01	1.000000000000000000e+00	9.141221374045801484e-01	8.085106382978722861e-01	9.902865345500102556e-01	1.658388520971302293e-01	4.155555555555555669e-01
2.538918924994660875e-01	0.000000000000000000e+00	6.429629629629630694e-01	0.000000000000000000e+00	6.481481481481480289e-01	2.757233186434183136e-01	8.882978723404255650e-01	3.528555838486723689e-02	1.000000000000000000e+00	9.141221374045801484e-01	8.085106382978722861e-01	1.000000000000000000e+00	8.349889624724060599e-01	5.333333333333334370e-02
3.619319522969191138e-03	0.000000000000000000e+00	2.022222222222222199e-01	0.000000000000000000e+00	2.510288065843621630e-01	8.978731557769689120e-01	6.851063829787235049e-01	2.293561295016370016e-01	3.043478260869565410e-01	2.290076335877862523e-01	5.106382978723402744e-01	9.544785923337171241e-01	6.125827814569536484e-02	9.622222222222222010e-01
2.484067126013015953e-03	0.000000000000000000e+00	3.648148148148148140e-01	0.000000000000000000e+00	2.139917695473250725e-01	5.297949798812032762e-01	4.946808510638298073e-01	2.932884685340124697e-01	1.304347826086956486e-01	1.717557251908397031e-01	6.382978723404256760e-01	9.948541458490786082e-01	2.549668874172185129e-01	4.311111111111110561e-01
4.271246642013330655e-04	0.000000000000000000e+00	9.888888888888888729e-02	0.000000000000000000e+00	2.139917695473250725e-01	5.472312703583062099e-01	6.393617021276595258e-01	1.784285194616224424e-01	4.347826086956521618e-02	1.583969465648854824e-01	5.531914893617022599e-01	9.880344308112137819e-01	1.953642384105960250e-01	3.911111111111111316e-01
2.911191790214349290e-03	0.000000000000000000e+00	3.314814814814814325e-01	0.000000000000000000e+00	4.115226337448558702e-01	4.278597432458325356e-01	6.872340425531914265e-01	1.603310294652600942e-01	2.173913043478260809e-01	3.893129770992366234e-01	7.021276595744679883e-01	1.000000000000000000e+00	3.413355408388520362e-01	2.955555555555555713e-01
9.441703103397889501e-04	3.157894736842105088e-01	1.551851851851851760e-01	0.000000000000000000e+00	8.847736625514400488e-02	5.834451044261352859e-01	3.851063829787234605e-01	4.601673335758458827e-01	2.173913043478260809e-01	2.156488549618320594e-01	4.255319148936171914e-01	9.667282106427117494e-01	1.556291390728476998e-01	4.066666666666666763e-01
3.855362100554137698e-03	0.000000000000000000e+00	7.833333333333334370e-01	0.000000000000000000e+00	4.917695473251028626e-01	5.543207511017436140e-01	9.829787234042554056e-01	6.547835576573302063e-02	1.304347826086956486e-01	4.770992366412213914e-01	9.148936170212764729e-01	9.928480489376054763e-01	3.548565121412803336e-01	2.688888888888888995e-01
