#x1	x4	x6	x12	x23	y
0.27573257279571173	0.11005302849614654	0.2321177390973169	0.06394805748837826	0.46068194581771627	0.5306019933294589
0.11712957106614445	0.3088628613588148	0.563515226304807	0.5351579164153435	0.6090625128123468	0.8788982455248396
0.286336877418946	0.40479131713314	0.6149506938662666	0.6025335029936244	0.48597244642174364	0.5598284756134523
0.12219230464851225	0.45157260051768305	0.6417863642471376	0.5324916518337094	0.1321719347859863	0.5816379990433193
0.2470328590744567	0.6524005224909629	0.8455241311693	0.7962072846026064	0.4235931208541647	0.5400496682753695
0.2255985846565285	0.5125697284582331	0.9451623334076243	0.7842385148355078	0.47095566045921167	0.870868664211846
0.2203187318026854	0.6002693617886582	0.8055317820673773	0.7320404095382501	0.3905322594639766	0.5069752941521241
0.22160524582948804	0.20523768474855064	0.10301496057939255	0.341392194648409	0.5932591083273792	0.2028528703186375
0.3231513682742508	0.6813071767497352	0.5883391092352691	0.7145644243075184	0.36512257423533395	0.3177391120694396
0.3122100347203876	0.5300637408501073	0.689722231279348	0.3393805439915143	0.6247944065225468	0.8224394623239206
0.12148219377169453	0.33139337955428955	0.6040062129279897	0.5708803454008403	0.61421081185706	0.8459497966957805
0.27542340705981866	0.6329297350450462	0.7662170898716866	0.6635045381662101	0.6395728232358542	0.7450921039129872
0.2844348805536869	0.6219545533657488	0.9195187410659154	0.6808426131599569	0.33947499649597423	0.8071497141716907
0.3304250864181886	0.5651760008110412	0.8743636971947446	0.8136262669353462	0.8190829839634666	0.5894872285656686
0.30407024302491864	0.5169242593210062	0.6898956433285979	0.35538548669444403	0.5142420859025559	0.6026268910956106
0.32985705112860575	0.4368816443111719	0.6390053334069978	0.3979022933553617	0.5854405969528792	0.5924290592317785
0.29447390950087665	0.525308082728907	0.6905051814897356	0.30922233336764565	0.7416868724333556	0.83805788642025
0.28593584325822174	0.5126023987937472	0.744606625669436	0.2895048470851942	0.5079734513864981	0.7892595130896035
0.23607487881958053	0.586382564647708	0.6248360113899611	0.6184924756175217	0.12952603611961458	0.3208719817867912
0.2862672639419868	0.4633966249052851	0.7161664265550224	0.6605734859294533	0.5729266881071854	0.6366861321346777
0.3099599704703545	0.4022843450198353	0.7666027499620561	0.6234940202121383	0.5725452973084272	0.7940228217230999
0.28511712823576874	0.4437829963063435	0.7415043152602071	0.6342436634842881	0.5149333567252997	0.7017378143013878
0.2862672639419868	0.5939638405312552	0.7672278640557614	0.6566641904117568	0.5383641004468944	0.6612432034421717
0.28697737481880903	0.4974481977402088	0.7544780286933683	0.6867414936966324	0.5711865925878579	0.6896076028010981
0.1118441099654336	0.5730277226109806	0.8429399801168124	0.7099766104238567	0.19722051920636452	0.8239642919843945
0.209981664593543	0.6821818041174593	0.843847537787742	0.7277063504906394	0.30024084828941355	0.6883538129956299
0.20460709468153926	0.6086703261349233	0.6925830108942304	0.7670052516218708	0.3842869851343405	0.5077638978925126
0.2687204838190065	0.3690454284677886	0.48591821472399715	0.1497300636962125	0.4685719679669888	0.5149077682154786
0.26980100604826995	0.34843132578272357	0.47639529723137247	0.11460524573768793	0.5023002632549964	0.5258536400318773
0.3304223268046503	0.3219352441719347	0.4647280930219667	0.2759491901911152	0.5088549408701215	0.515645155052049
0.22464616190723832	0.5391724647966126	0.6680824843238703	0.6495351505611763	0.15643697087985842	0.41544474586825436
0.3423522251431589	0.5501338751237204	0.8442778488848057	0.8224911369687392	0.8279979938843985	0.5406194734026488
0.24373565501697264	0.5400850366347242	0.8711425943398007	0.7839295959046628	0.7399944507638765	0.9405876403896961
0.3101883062355569	0.5637141864266039	0.8947006731502799	0.834505876814867	0.854336842446508	0.7344717667372564
0.3140665424721869	0.8088835183871028	0.9452325289437289	0.9273360155341763	0.7278142588670983	0.7974277897781367
0.3125051353292197	0.7700899122794155	0.9457758174716808	0.9534231159622468	0.7202345934803138	0.576836243587356
0.341447160922947	0.5584177829763798	0.9200308777287324	0.827101016490429	0.8168904636091165	0.7406552859690289
0.30795773731986203	0.5811015440908878	0.7186999039068886	0.7453662160372762	0.8203463409843507	0.5896515323931172
0.33049754852846863	0.5320869575918535	0.8431113153750541	0.7642911781580065	0.7134410698774676	0.7100042225776366
0.34139704278033045	0.5022557181877397	0.8439040265031875	0.7508844643198719	0.8106690262044047	0.5918603467317817
0.26324015839469267	0.5756174693411629	0.7163942505287071	0.6565722502538043	0.4718137897564133	0.6091177800394985
0.20278583876717526	0.572385450185501	0.6403257571305132	0.709367966577925	0.3570661703501053	0.4505304419490415
0.10993098562623825	0.5991449455328337	0.817999173852546	0.6911674929021924	0.16732996883084	0.7596808633749567
0.1993411289151665	0.4970779827723284	0.8234773331760612	0.6935579370099689	0.3678876575263209	0.6376347374825964
0.18891780152806065	0.5995633602333713	0.8155338152457736	0.6568830079877348	0.3465068893480393	0.7557508879111826
0.10132054629309444	0.5985044311523214	0.8431231530838055	0.6940525750599168	0.21929303494588664	0.8635892398167762
0.17712713014346154	0.3704710564267987	0.6651224340987567	0.556543197163884	0.3700091438444008	0.5956366031948949
0.20417267809900227	0.6805254327574193	0.6363958455042025	0.7362604627899895	0.3594260259174098	0.4757576352260921
0.11173826543333672	0.6017242904970078	0.843740375371678	0.7234164227187541	0.25328353640804313	0.7734522010519905
0.09968587586172242	0.5176802186539102	0.8442390128929358	0.6819808323159127	0.19197687246196618	0.8564314384959717
0.2161721899144657	0.5266768672342049	0.6673950664998954	0.6125365921828576	0.15920205417084535	0.3898707117185472
0.13263236775642642	0.6134363860221388	0.7443534648454407	0.6433733211726914	0.17939097610300886	0.7313207662359532
0.2240725183707918	0.5638623017145025	0.66860230511342	0.6398998220038687	0.10475994786387899	0.3955474226147364
0.24291418038098128	0.5241026499011656	0.560156016847767	0.574215934332678	0.15619860163063962	0.28162153195512774
0.15692934062951025	0.5318080144581595	0.667655911450623	0.621447432295283	0.13820220005282613	0.5187918533334314
0.26303959680443917	0.454312074076985	0.512440081983409	0.5764464025655508	0.14175390186624207	0.2405379267020032
0.12223681454426528	0.4826987865387645	0.6794475154414676	0.5458284911516949	0.1763403264514572	0.6483062915621453
0.2646325169535964	0.48339951395917047	0.5117312732120395	0.5535882404860104	0.14795150234602972	0.24374014410712455
0.35262519810241916	0.2162833347300039	0.15711058974426848	0.37058503361338296	0.08809841408171055	0.013232510240414625
0.19479088227248387	0.2860447563085979	0.3587822611311375	0.39313059915568255	0.307010058228839	0.3793133030453063
0.3130872357458594	0.1821422481058539	0.20556264318176212	0.3959825828565319	0.04419222859038847	0.0922732702145876
0.32204022323670883	0.6520389512441376	0.7919836282411267	0.8137641771723312	0.8182963654410318	0.6682046732983408
0.32180627922463856	0.694901259404809	0.7162189693675493	0.7650027949808501	0.7842586668675293	0.5253958292009476
0.30825292694848955	0.5957029865081795	0.9203054295001215	0.8307694287942285	0.8002766036767965	0.783405694140009
0.308383786041997	0.7722612443090603	0.90689538227597	0.9415573191720633	0.7305078313833127	0.6602422885631565
0.24270809956365105	0.7666357934437856	0.8945525979513408	0.9218637373306131	0.4707888019847597	0.8625916028196031
0.3572089161867055	0.8038349992762727	0.8939976793937375	0.8867738566321616	0.9348317542165099	0.6956876638871579
0.32195672267227965	0.7548996713041957	0.8443168925557729	0.8867389193721977	0.7130120052288668	0.5416492063262133
0.3217282978872817	0.7066237566959552	0.8434832686447643	0.9053181864988121	0.7076491738598532	0.46629828282611113
0.31282347010363515	0.8205061001230077	0.9455401016921613	0.9473182894717507	0.7018806380286663	0.6945907343857818
0.3083309082858462	0.7304474634634305	0.9196296417057953	0.9344871210226694	0.644983805193207	0.5561770518172425
0.3230817547972961	0.7652532375862982	0.9197075213686324	0.9522389267273742	0.7296258651611868	0.6875268307219788
0.27768183917025363	0.15793455501830833	0.2319561647568181	0.057981141234867056	0.4664743185738273	0.5809475951798506
0.19897632580958852	0.5220536485000074	0.8133781061784418	0.6799691816590148	0.32905873704344185	0.7310785444254967
0.1429470909978969	0.6039955380818941	0.7951110678215663	0.6456957295635166	0.25118588701488165	0.8173379172576071
0.1887645984668811	0.5871246061246761	0.8183555511896888	0.6404992718339233	0.31799840387950573	0.8348748582817599
0.18942459120108643	0.628993472379065	0.7945814861142737	0.6461443975345446	0.29421010628408373	0.7372578297265526
0.18885370727817838	0.5868491790809022	0.7949632003017268	0.6423160093558443	0.33997557191934186	0.8251828445600359
0.17760614564153823	0.4336704286875406	0.7827566534672857	0.6371305844452104	0.3881247300468237	0.7596958187108716
0.1774223197720847	0.4625082261853784	0.7661315260821172	0.6317373747775579	0.3624533153825397	0.8975961713247443
0.26863422364103884	0.38749171521312253	0.5630012205300818	0.13192125509351904	0.468500457192222	0.6481003313195897
0.30019939543098806	0.1617742717152225	0.2863925953262672	0.1315406228394393	0.4866875541694117	0.4837370922625485
0.27823883600569166	0.1592259855453556	0.23099793338527005	0.049495064652355925	0.4400639592369511	0.4411884104034072
0.2208087857549073	0.21374881991231956	0.33375007606247425	0.3773683784698444	0.3638596939529516	0.359224974885152
0.09030069728312318	0.19086859727350297	0.20877190832795461	0.3558212830433177	0.3590923089685	0.17253259983670605
0.1763641415104888	0.18133296140915117	0.3573002630671211	0.37310235513907264	0.28233979441129026	0.49338321563845366
0.24368838550768115	0.7134216770459719	0.9054347751593478	0.8638697244737042	0.600004481341887	0.8039261222453765
0.33754569052073374	0.32539097454877847	0.10418336320104969	0.4971829535591675	0.5224181511508956	0.009310029516899307
0.2695670620361996	0.3239635885448155	0.445861485100794	0.08995425057745562	0.49104923469169	0.5075483771612459
0.2689265646363369	0.3701612010025509	0.4869406189377229	0.1539390841289924	0.4879032373404473	0.5261129341436062
0.28686316242631	0.3430194773801149	0.4860330612667933	0.15451279071485108	0.47569873178024824	0.4949987333632888
0.2853260576864242	0.340886089820858	0.4862492552108293	0.1634935053473101	0.46542549387724946	0.502926973495927
0.3294170262992052	0.551571662893706	0.7690546094272693	0.4952044013592635	0.6351391552003124	0.7061725152799868
0.2868241717576337	0.12466985380684252	0.24169901441729255	0.08158585739721168	0.46609292777506905	0.5804610345935782
0.2769299780112213	0.14555264436332513	0.2571148263979262	0.07614667765052349	0.4741731685852211	0.5266346636705009
0.13379915016365748	0.5818661471448469	0.7428324231104572	0.6251379102369982	0.22608608181023626	0.7139939510958635
0.10046560021549916	0.581836846395507	0.8240771104194586	0.6921898674590788	0.22150986896365754	0.861959859383309
0.1173328922699364	0.48966196311504406	0.6423140768425222	0.5542097559540994	0.13529409521230557	0.6467558534497623
0.11638046952064623	0.511719127704968	0.6679383550278474	0.5828950852469681	0.10392565549160157	0.6760496006007671
0.16263248259195423	0.37192261554896705	0.6364230514664186	0.607891775401204	0.6336612658551278	0.8763692913927106
0.13251601888893133	0.49498253968346584	0.5737062474650231	0.6008546757086882	0.4691678910900416	0.5398234261389041
0.11113675870215	0.48746308838101987	0.6677670197696056	0.5715128936877731	0.17009505212182113	0.7078690922912657
0.11606302494414657	0.4773282521927175	0.6415176274905726	0.5366068933053422	0.11315006869801666	0.6997072347880103
0.2100791412652379	0.5715900813447411	0.8224140161794573	0.6345544212183309	0.3434080891081484	0.8005030575509935
0.32935578068265237	0.261928335055239	0.3861747191815169	0.2136909928066325	0.5008223739098178	0.4417080571095462
0.22089237533913206	0.22689342907255558	0.15576098710707414	0.39343032407065365	0.5856074554273312	0.17918355867732397
0.21987033911288284	0.2059091114196171	0.10261767045937202	0.3411733770723186	0.5396274574677726	0.190937121066935
0.22045795875659505	0.18629196673075504	0.10339470181538504	0.34712926050698273	0.5603412684867247	0.21432689084720913
0.21986197125248086	0.25740840146245714	0.15556234204706407	0.40316862560498873	0.5637737856755313	0.19624995293379888
0.2639725242193911	0.2864356283047561	0.10351546721255836	0.41776872269375753	0.45622491759575273	0.05155246843581182
0.243089638390033	0.372576901281669	0.5370926296556269	0.27064792068141513	0.6108026083316743	0.6829907885630241
0.19768144392237968	0.3979847530620754	0.6400024007704133	0.6331514144073647	0.6268920559157025	0.6478901371463199
0.2432539689251485	0.30340794085467665	0.4094524312057824	0.181888892157904	0.5250635730787657	0.5731015752501412
0.24230154617585414	0.33885247131310336	0.446443817299716	0.4763382809397229	0.33377797143954835	0.39270372353634414
0.19545078598689364	0.2183392218072572	0.3328990071069902	0.3662031656835451	0.24811092369990911	0.45307960968587824
0.24232380112373064	0.26037686037782887	0.35482119763968933	0.4113200400123402	0.3080112090755742	0.39457320881491087
0.24316761972738968	0.27929840527741245	0.1564679267665352	0.407054016681684	0.5219414126524464	0.14050293104523962
0.2643760509342761	0.7726399564942497	0.922550855939042	0.8873126259580564	0.7551070611645962	0.810893942997619
0.2743596205513547	0.45706194940229533	0.6904194100210658	0.3137752099913468	0.6784017437187332	0.8115373638879835
0.18803223264218688	0.60586375385964	0.7952551971175893	0.6517435531561333	0.2969751895750648	0.7401249520022924
0.2566458392995115	0.2748526025804602	0.38408318295636273	0.17620882919732211	0.5615092778079177	0.5870191201152754
0.24202861149510752	0.261268775187656	0.38967618882267446	0.17487569690638952	0.5605796377359493	0.5605114359535646
0.1106662000842663	0.22756324420240756	0.42240662280346003	0.45353896056136905	0.5162205506711022	0.6867020337028914
0.08946765007423571	0.35077465321097984	0.4396259200963016	0.5020226834757979	0.4086955195162421	0.2919228561092759
0.244245293323328	0.5571676665059015	0.6153909735601732	0.6133070507068877	0.15062076119882897	0.3156316730557338
0.24413944879123112	0.5856507784330091	0.616107466458275	0.6193199370394313	0.1299789376931396	0.32348732176336104
0.2860305603163826	0.5447668568675939	0.8174014734001592	0.7016413157004846	0.5367198293657546	0.8366280470440584
0.24237676789967685	0.5636298002685122	0.8253001326446529	0.7147023345445034	0.457130720742797	0.6082096701901994
0.2639502692715146	0.42828275340313676	0.7164953902508464	0.6583761161535681	0.5221321080518284	0.6084369366647411
0.27567408679269295	0.4641319272099044	0.74307789980772	0.6592164491975194	0.4931230471599273	0.5790471748913777
0.26445705894454036	0.49107557776682453	0.8205017070183801	0.7079079568690825	0.49247945018702605	0.7047404906492315
0.2652451511587192	0.5195449183417423	0.7839503929392535	0.6575486547316584	0.5132886089056633	0.7647983881152615
0.28587459764166895	0.35353493030230565	0.5032230758064083	0.17912884861500716	0.4781539350472379	0.505104784535479
0.32874590609106363	0.5461649421222317	0.8443459676298997	0.8007730328483492	0.8026836563554469	0.5822323199952251
0.3410934852913008	0.5523567764722033	0.901633416896493	0.8078892010767724	0.8110027431533203	0.7149436490710628
0.32187874133492284	0.695412703984493	0.8381629454379341	0.8754137307109946	0.7388026045177651	0.45768715064256316
0.3297484469829704	0.6828706647343817	0.8207237159772403	0.8224690713308235	0.9379782283062492	0.7176080889860937
0.30809420466023757	0.6904588262940238	0.8177636657521266	0.8325622618750328	0.7864035133720367	0.611581586269971
0.22049036196070088	0.724806629704752	0.8690901017856141	0.8480615337089461	0.531499542807778	0.645854162785741
0.22068068627493376	0.6378817081868096	0.8941339168839282	0.7849979405404693	0.41718098805007076	0.6992643792929953
0.2681885905647746	0.5320060875236823	0.8970005115136377	0.7853197310934685	0.7639739204971782	0.8446309272778623
0.22474924682579692	0.5539253920879773	0.8985701501582315	0.7496543050059667	0.4357018019761761	0.7244926651973289
0.24347945605702578	0.6313800184125896	0.8970258483639455	0.797461348357625	0.41865887739525526	0.7147398057938666
0.28780169808812983	0.6251348566988262	0.7162229152704653	0.36553751893973396	0.40726530402090605	0.594082955489874
0.20323699107051188	0.7281177608836178	0.7184739490451099	0.7819179452477681	0.4060734577747946	0.5371739415597881
0.26962278842567994	0.8010506955704881	0.6899267951937327	0.7765137027611562	0.36104693681212785	0.3426814369274538
0.2865262225154723	0.7745547604634452	0.6650794445248704	0.7671762603157309	0.3844300066838741	0.30372019187935084
0.3082166958933473	0.6805496058756242	0.8971213807503607	0.8229159004986535	0.382189335741179	0.4815944501636189
0.3294365216335433	0.6109551985682462	0.8706771854746863	0.8125229850394666	0.588086495619251	0.6460996624780442
0.3081024835008484	0.6858855653374504	0.8455241311693	0.8671703761455782	0.7252398709754934	0.5938408019686218
0.3225960628148576	0.7009984523344196	0.8287276685258895	0.8763441651098162	0.7147521007481942	0.6264488291103023
0.32209363511161077	0.6784213459475019	0.8178064476469123	0.7947013048147282	0.6525634705799914	0.5598967648185423
0.3221265724344677	0.7024740380710467	0.8436664416117574	0.872171920740198	0.6928702804080491	0.5498921231159102
0.32258751691487325	0.6865898088477699	0.8199233207223772	0.8618231365568457	0.7026195827012586	0.5777709862266404
0.3213885983629055	0.6637268736510703	0.8206360753966624	0.8333216875799944	0.7697896534397167	0.5636240579216073
0.08890451087318725	0.306732843385732	0.3361784677892876	0.44378778740499225	0.3926299088571323	0.27450750401478724
0.2755877375949343	0.49956957199223634	0.7949806453462023	0.7037798437752957	0.4177292373232868	0.6352423617606474
0.24322334611687	0.5368049642501581	0.8308561716310027	0.6853734241457423	0.42352161007939787	0.7618672788543521
0.2430590155817545	0.6191651220288295	0.8687551153958658	0.792035040232985	0.410292593486036	0.6378950559324011
0.2435769327287207	0.621747836579171	0.8971406949067445	0.8023010782741431	0.41627518490302656	0.6784515368114296
0.2446073368153719	0.6192821785224352	0.8805857630576777	0.7866307977463698	0.4131287108132872	0.6504147890585306
0.23067244571283657	0.6450602452707148	0.84419602331905	0.7802041807028713	0.410292593486036	0.5424334395574768
0.22097863551709548	0.6438083707552766	0.9134408044990052	0.7938959090307374	0.35852022277036555	0.7330941686029571
0.24220682911769767	0.6261885116449954	0.8689011138037969	0.8054288824489623	0.3671010390038861	0.6158006982280988
0.08017309364338736	0.06387431502172854	0.23105836800363175	0.30754350608282516	0.7547728674771848	0.8884749870683719
0.1134731721499419	0.0818213169983606	0.2117514803885522	0.3201448241368534	0.5379827096481362	0.5138834301391156
0.06869995585508328	0.04935388917636098	0.21848173701138876	0.28986157489815717	0.7587536339392015	0.7804659804392585
0.19931602533396472	0.16575360648273355	0.10590689205940979	0.33677128230775977	0.6006719152397066	0.10054505626573831
0.09342021783676832	0.04549336894741598	0.2114418308491117	0.29826674414156285	0.8177004423179789	0.7961846530886627
0.06854399318036979	0.05256510479998487	0.22598331381496128	0.2896317245032197	0.760755935632672	0.8690695851037288
0.08491553401593022	0.0556094526561396	0.21278759142293738	0.3005542152724274	0.7437368479766745	0.8277010772869664
0.19918516624045285	0.15952206961740673	0.10427494968454623	0.315534944615276	0.6364263491461148	0.29288962638574717
0.0854333727047724	0.06152909049410747	0.2183305255060256	0.29715258525754856	0.7454292938870963	0.8147731066630285
0.22209538880150534	0.19863593291534343	0.1416305010819045	0.3660431898086413	0.5699947463417464	0.20604655157312185
0.30855363580418504	0.6545356680951727	0.7693954108318443	0.7797444799128873	0.8653728619470173	0.6226212874541647
0.28693001628973075	0.6316882622956235	0.8684649876919089	0.7427109842746015	0.5499726828840408	0.7695788373392362
0.20894013303295572	0.7600497175114743	0.8813491914325843	0.872872504744079	0.5125258273081527	0.7468485022679234
0.23333164492461833	0.7575598863365336	0.8685389214518299	0.8493836331808037	0.5526424184753308	0.7150514094366963
0.2644514506976768	0.702768510601891	0.9043619049241034	0.8572481942953382	0.5856312923522554	0.7582040410256632
0.264512785334025	0.7586791749612233	0.919364850852149	0.9009252857500148	0.5917812189822005	0.7545344523009007
0.30631469902808817	0.41290132503848886	0.466928868454193	0.5470016475676113	0.1274998975012257	0.13439618595229166
0.2645684227037141	0.4357229461786262	0.5124342669685819	0.5621423527854729	0.17715078189881042	0.2216681852620913
0.24343494616127276	0.4952150411294636	0.5227129287093784	0.5546124538460948	0.14111030489334084	0.2657662126063367
0.22014603340716793	0.6272940289174954	0.8205991085167008	0.7512062548728742	0.39000784711568476	0.6214336698884294
0.26485524447193526	0.5888757654088231	0.8204354573851942	0.7319374365613381	0.41482113248276625	0.6466128558543021
0.2645322806683632	0.5864961050513933	0.8209048121532252	0.7195089660042555	0.412222907666243	0.6670565268931465
0.2642565863740782	0.5528406783475082	0.7944199117737749	0.6988702393386316	0.4896671697846932	0.689899948888092
0.24379414101998687	0.5503111446572123	0.7699970571871497	0.6822217155298064	0.4553906252234695	0.6417738144923569
0.2647243853784278	0.5552805517448316	0.8207939115133448	0.6974911369687822	0.5279478409943621	0.7072042968797062
0.27554313867939006	0.4994698029407408	0.7901471219518785	0.7095739125318613	0.48699743419340313	0.6459576892206603
0.2630062143826224	0.49516332530687907	0.7957440737211063	0.7009407316966036	0.45658247146958675	0.6442461568734665
0.2640476569234185	0.5524842347318175	0.7953584136307367	0.7015493755424197	0.4254047271482531	0.6113735090620582
0.27471053656946254	0.5121288986844577	0.7954985970238435	0.7082407802409287	0.4265965733943704	0.5713014718039474
0.20915182209714953	0.5121942393554789	0.8440228189488999	0.6998245781785668	0.41658506492701797	0.7028113206054162
0.20812426664382794	0.5521415624683165	0.844100698611737	0.6923976522160975	0.40242640826168763	0.7594749031324033
0.24152458143561584	0.7121199912566556	0.8944630882588523	0.8637906559379027	0.5714726356869251	0.7556046807230846
0.2661278714112676	0.6772229452996016	0.8712906695387402	0.8285389605613558	0.5731412204314857	0.7475687485140176
0.26736159670170623	0.5593028121101188	0.8965974063787926	0.8277574692184786	0.7538670643301405	0.8467767789694316
0.24791281971346663	0.6468114045548617	0.8457812378962137	0.7743512702452315	0.3929397888811237	0.5856021191096393
0.24794344252174516	0.798356052157683	0.7182928528691275	0.8046014210270527	0.3937979181783253	0.4258185931582089
0.24742552537477894	0.7952428475405866	0.7187350016749401	0.8044855764279866	0.36845974372445534	0.43400076669997745
0.24699110879224195	0.8007011376308921	0.7176365869102849	0.7836758410686085	0.3836433881614393	0.41923384070192526
0.2475647523286886	0.7956165785983805	0.7087136543401599	0.7801802762617578	0.3774939382699909	0.38180592732032786
0.26493607444262157	0.7360778954561005	0.9199411603571439	0.8878201356301616	0.6067026572450422	0.8337971863362218
0.08954954828242008	0.2504279374440672	0.2543398182517133	0.3722289236382429	0.3592114935931094	0.22181012437487407
0.30746483473431063	0.6268222868531663	0.8971018589148746	0.8162814986981332	0.5925440005797111	0.7764847880716664
0.13386947579894573	0.45880622301034746	0.5223077467835251	0.5777225319583759	0.46235053056227693	0.47856186314394333
0.31012145237214067	0.7105565032720161	0.9451369965573162	0.8424035363862798	0.406383337798786	0.542912556620395
0.3094253176025843	0.6872096662000048	0.9448917275391535	0.843749540299251	0.41229489517950646	0.5558676334289765
0.30952279427427903	0.6609254290069215	0.8973180528589105	0.8159946454052038	0.37537245195191105	0.4619361732725229
0.2429866424912656	0.6989597061955232	0.9496259803232486	0.891716559525704	0.4137484708612642	0.6719318298229948
0.24307851091609678	0.7164021492685664	0.971980351064917	0.9187819032348263	0.4340570541565396	0.6824017941691155
0.24378862179291463	0.7016836503576758	0.9742471684512315	0.8610416452139685	0.4059065993003368	0.7264154843450709
0.24282507156968403	0.7359987834328896	0.9733533176009613	0.9080543256005922	0.38373873586113033	0.6883196683930838
0.24379698965331664	0.831241894680213	0.9732579928936488	0.9365337089395279	0.3721783040123291	0.5832684038148649
0.27025491796514517	0.4328593839458847	0.6396615993658379	0.18945372835735502	0.499940407687692	0.75356556505907
0.24235727256533443	0.4018537705083294	0.596204747502717	0.5664083761161323	0.3831666496629959	0.4735168615394451
0.2424491409901658	0.41565969758110843	0.6924095988449805	0.6389454831639303	0.42819317062566176	0.5716781550592274
0.24332910162917587	0.407634075833851	0.6156283507725011	0.5646376086732435	0.39251072423252287	0.5461435920700634
0.28644548156457716	0.4107299930088369	0.6426625623738297	0.5776526574383423	0.5009653954593514	0.438614692697339
0.2683000433437352	0.5057924651365009	0.7369297677047053	0.2700392768354835	0.48928577898594083	0.8473028107162472
0.28740618315448235	0.45916266662603816	0.6504854187464943	0.2357088218421059	0.49438640418080554	0.6027037164513378
0.2214131411194235	0.7007126235246378	0.9720933284958077	0.844876726636135	0.3768980151469381	0.7829116217411759
0.25826929323715625	0.44461967920367285	0.690158357391236	0.319249326998108	0.6960405914227127	0.8856409167678976
0.3563317151612341	0.8133310791290151	0.8568133594150709	0.8990864825901781	0.9153813002184419	0.6464794870367596
0.30914962330829926	0.6317329459383599	0.770043784984852	0.7769734035511434	0.9265365043435607	0.7200751048092062
0.3569805804215033	0.7360796535010609	0.8712769627180809	0.8791391459126768	0.9691321357026578	0.7187231151268157
0.3504085162741941	0.6988994931556372	0.840001320839093	0.8484973300578166	0.9442230258973886	0.7004530894860134
0.3522993856655175	0.16575697606890066	0.09738301488166119	0.3368632224658246	0.06686019071447254	0.016181844182933166
0.32229081394979214	0.16552110503673634	0.1576169113922588	0.3677091454714201	0.058327048330795425	0.10285628733973758
0.3127280408871451	0.16385608995564124	0.17443684177407168	0.3724128039541479	0.038448006422622506	0.09033657128590984
0.3287876563732783	0.23920824101155727	0.15665878386026086	0.3671005016254884	0.06385721491276347	0.04178574632371691
0.3122546336359318	0.2020091816828092	0.20529182963418902	0.38842877947603704	0.060281676174423315	0.08685158535480995
0.330820512332045	0.6269755297721996	0.8710530846473127	0.8053240706688525	0.5962382472041649	0.7011082561196551
0.3299795423617111	0.6182559197768922	0.858404596686159	0.8083838391268328	0.5817701872533447	0.6777985554323492
0.24715819894089588	0.6711825958237024	0.896755242495475	0.8229159004986535	0.4214954714610032	0.5857076942207091
0.27230450964471575	0.6237521543375925	0.894936388929802	0.6958362141249628	0.31103849854070414	0.7548758983263534
0.24281670370928188	0.34322604766293974	0.4355012054733472	0.1977320201827352	0.5551686557785965	0.582989920436503
0.2210677443283926	0.6094056284395426	0.8939821034611701	0.6642179937922517	0.34972439747404876	0.8389616940496283
